img,ann,phase,split,fold
data/public/img/train/174bcc96848d16a100b8fd85788d1398.jpg,data/public/ann/train/174bcc96848d16a100b8fd85788d1398.png,public,train,0
data/public/img/train/175aac0aab1065d2d30b353159534553.jpg,data/public/ann/train/175aac0aab1065d2d30b353159534553.png,public,train,1
data/public/img/train/175f5726b3cc04db8bb2217b20ffa055.jpg,data/public/ann/train/175f5726b3cc04db8bb2217b20ffa055.png,public,train,4
data/public/img/train/176a0878a76489473bb05eafdfa6733c.jpg,data/public/ann/train/176a0878a76489473bb05eafdfa6733c.png,public,train,0
data/public/img/train/177f691070489f5ba581aca0f5df8a82.jpg,data/public/ann/train/177f691070489f5ba581aca0f5df8a82.png,public,train,4
data/public/img/train/180a7f4b7a00b3824dc6c91dc0d983a3.jpg,data/public/ann/train/180a7f4b7a00b3824dc6c91dc0d983a3.png,public,train,1
data/public/img/train/183a16e0b9df14a6681d8f0ebb059655.jpg,data/public/ann/train/183a16e0b9df14a6681d8f0ebb059655.png,public,train,4
data/public/img/train/185cdaf8dc811a76fc0069c481b7e22d.jpg,data/public/ann/train/185cdaf8dc811a76fc0069c481b7e22d.png,public,train,0
data/public/img/train/194c8dc5fde7c495c246f8ab134b27aa.jpg,data/public/ann/train/194c8dc5fde7c495c246f8ab134b27aa.png,public,train,0
data/public/img/train/195f191bdf71140fa979118431422d10.jpg,data/public/ann/train/195f191bdf71140fa979118431422d10.png,public,train,4
data/public/img/train/196ac1c71b56c28f522620e7f5340b5f.jpg,data/public/ann/train/196ac1c71b56c28f522620e7f5340b5f.png,public,train,4
data/public/img/train/197b9e916b19320d72e67193c1736e91.jpg,data/public/ann/train/197b9e916b19320d72e67193c1736e91.png,public,train,3
data/public/img/train/198f1a8dacf5b22429655d50ff4bdaa7.jpg,data/public/ann/train/198f1a8dacf5b22429655d50ff4bdaa7.png,public,train,3
data/public/img/train/198fbb687cb997de39d13b29d72ae9d5.jpg,data/public/ann/train/198fbb687cb997de39d13b29d72ae9d5.png,public,train,4
data/public/img/train/201bd2e5f8d14160a2d7c349049d52ff.jpg,data/public/ann/train/201bd2e5f8d14160a2d7c349049d52ff.png,public,train,1
data/public/img/train/201e9aa690bb3477981f28d3a760cfb6.jpg,data/public/ann/train/201e9aa690bb3477981f28d3a760cfb6.png,public,train,2
data/public/img/train/207e3ff0e01698004d20e021790565ba.jpg,data/public/ann/train/207e3ff0e01698004d20e021790565ba.png,public,train,1
data/public/img/train/210b81ba424c71b07bfae89ef65a6cba.jpg,data/public/ann/train/210b81ba424c71b07bfae89ef65a6cba.png,public,train,2
data/public/img/train/213ff7d64303179e108e25f5f013f77c.jpg,data/public/ann/train/213ff7d64303179e108e25f5f013f77c.png,public,train,0
data/public/img/train/214a088b28ce4fd654667fa5d8ebfb01.jpg,data/public/ann/train/214a088b28ce4fd654667fa5d8ebfb01.png,public,train,0
data/public/img/train/0220b9452f74fc5da3b094c6b0ea55e2.jpg,data/public/ann/train/0220b9452f74fc5da3b094c6b0ea55e2.png,public,train,0
data/public/img/train/220bd7a427d6f1b72d3ad4612e610c9c.jpg,data/public/ann/train/220bd7a427d6f1b72d3ad4612e610c9c.png,public,train,0
data/public/img/train/220cb791399427be965198da51249024.jpg,data/public/ann/train/220cb791399427be965198da51249024.png,public,train,2
data/public/img/train/0221a3394d1b89ff05c7cf5fca61b6d8.jpg,data/public/ann/train/0221a3394d1b89ff05c7cf5fca61b6d8.png,public,train,3
data/public/img/train/223decdc7ee465e375f86d153898da5a.jpg,data/public/ann/train/223decdc7ee465e375f86d153898da5a.png,public,train,1
data/public/img/train/224cf724ebefa24ad59843f226c4e769.jpg,data/public/ann/train/224cf724ebefa24ad59843f226c4e769.png,public,train,3
data/public/img/train/226c75aea19a933ed5a7b19141582648.jpg,data/public/ann/train/226c75aea19a933ed5a7b19141582648.png,public,train,0
data/public/img/train/229fa566b7af3084a3d2ae17664dcf1b.jpg,data/public/ann/train/229fa566b7af3084a3d2ae17664dcf1b.png,public,train,2
data/public/img/train/232dfc19220e6a725921b582504e0cfd.jpg,data/public/ann/train/232dfc19220e6a725921b582504e0cfd.png,public,train,2
data/public/img/train/0233a16326fd03d9f8ad5775a0e07653.jpg,data/public/ann/train/0233a16326fd03d9f8ad5775a0e07653.png,public,train,4
data/public/img/train/233c2639943dedfe065bc8e8ad985799.jpg,data/public/ann/train/233c2639943dedfe065bc8e8ad985799.png,public,train,4
data/public/img/train/235a3234c113965e7e901a119537ee62.jpg,data/public/ann/train/235a3234c113965e7e901a119537ee62.png,public,train,2
data/public/img/train/235d19422de791f3ffbbe0144a0675c1.jpg,data/public/ann/train/235d19422de791f3ffbbe0144a0675c1.png,public,train,1
data/public/img/train/235f9a0e6d1b5f89c4b2ac11df46f4b3.jpg,data/public/ann/train/235f9a0e6d1b5f89c4b2ac11df46f4b3.png,public,train,0
data/public/img/train/242bc0c84dcbdcc4c09b9fc693ac9335.jpg,data/public/ann/train/242bc0c84dcbdcc4c09b9fc693ac9335.png,public,train,4
data/public/img/train/248c902ec2606f6ee58cad3e16ddcff4.jpg,data/public/ann/train/248c902ec2606f6ee58cad3e16ddcff4.png,public,train,2
data/public/img/train/249ebc162f4fe2fcbabccd3eb1593755.jpg,data/public/ann/train/249ebc162f4fe2fcbabccd3eb1593755.png,public,train,4
data/public/img/train/257cb8176efcd853dfa8a726fe3ae255.jpg,data/public/ann/train/257cb8176efcd853dfa8a726fe3ae255.png,public,train,4
data/public/img/train/259a5546e4dd29802b71b8b498dd6622.jpg,data/public/ann/train/259a5546e4dd29802b71b8b498dd6622.png,public,train,4
data/public/img/train/259caf857ac064f0fa0b44d61e287c02.jpg,data/public/ann/train/259caf857ac064f0fa0b44d61e287c02.png,public,train,0
data/public/img/train/260ab2077f78274f8461ae5e5824529f.jpg,data/public/ann/train/260ab2077f78274f8461ae5e5824529f.png,public,train,2
data/public/img/train/261a6ce61d0fa54101168f03bdfb2cb4.jpg,data/public/ann/train/261a6ce61d0fa54101168f03bdfb2cb4.png,public,train,3
data/public/img/train/264a9c60f4d287e0c539cfa07a0547fe.jpg,data/public/ann/train/264a9c60f4d287e0c539cfa07a0547fe.png,public,train,0
data/public/img/train/269fa7d4269d21a99725d32fbe18d06e.jpg,data/public/ann/train/269fa7d4269d21a99725d32fbe18d06e.png,public,train,3
data/public/img/train/270db3b9e83176b33e82dc6b3d133b9d.jpg,data/public/ann/train/270db3b9e83176b33e82dc6b3d133b9d.png,public,train,1
data/public/img/train/273c4804fe5a176d762c2bafb65bf697.jpg,data/public/ann/train/273c4804fe5a176d762c2bafb65bf697.png,public,train,0
data/public/img/train/274df1a63e8803fdc6b89245d5d97af0.jpg,data/public/ann/train/274df1a63e8803fdc6b89245d5d97af0.png,public,train,1
data/public/img/train/293f7620c3e434c450824d0c70ab425c.jpg,data/public/ann/train/293f7620c3e434c450824d0c70ab425c.png,public,train,3
data/public/img/train/297f02072344fc313a6de6fe84fab174.jpg,data/public/ann/train/297f02072344fc313a6de6fe84fab174.png,public,train,1
data/public/img/train/302d2ea984b623f7420299161fb89ee4.jpg,data/public/ann/train/302d2ea984b623f7420299161fb89ee4.png,public,train,1
data/public/img/train/309a68d9a3e1543629509d231e804023.jpg,data/public/ann/train/309a68d9a3e1543629509d231e804023.png,public,train,0
data/public/img/train/313def631ba790916a26217b45605484.jpg,data/public/ann/train/313def631ba790916a26217b45605484.png,public,train,2
data/public/img/train/317ab7aa31f4303c063e40abbbbcb6b8.jpg,data/public/ann/train/317ab7aa31f4303c063e40abbbbcb6b8.png,public,train,0
data/public/img/train/318e3db888591e894056b63700c04d60.jpg,data/public/ann/train/318e3db888591e894056b63700c04d60.png,public,train,3
data/public/img/train/320b8d3ebeb1a275d2e2854e3ac75dbf.jpg,data/public/ann/train/320b8d3ebeb1a275d2e2854e3ac75dbf.png,public,train,2
data/public/img/train/321f01608dca7f9f7691080dc8ff8a2f.jpg,data/public/ann/train/321f01608dca7f9f7691080dc8ff8a2f.png,public,train,2
data/public/img/train/326db8c16cd6fb6c64beec27a2950767.jpg,data/public/ann/train/326db8c16cd6fb6c64beec27a2950767.png,public,train,2
data/public/img/train/330a386b510e5d749eacb64e05298b9f.jpg,data/public/ann/train/330a386b510e5d749eacb64e05298b9f.png,public,train,1
data/public/img/train/330bb479f2f439830f1fe06f363d76e1.jpg,data/public/ann/train/330bb479f2f439830f1fe06f363d76e1.png,public,train,4
data/public/img/train/330d78ba7224d85a67859da6970e9129.jpg,data/public/ann/train/330d78ba7224d85a67859da6970e9129.png,public,train,0
data/public/img/train/331bec8b678a4c0f5f11723cf527fea1.jpg,data/public/ann/train/331bec8b678a4c0f5f11723cf527fea1.png,public,train,4
data/public/img/train/331ed663a1f11d2b570916d2f87448a6.jpg,data/public/ann/train/331ed663a1f11d2b570916d2f87448a6.png,public,train,3
data/public/img/train/331f914cff3e65eeec0ae6cb1ab8b93e.jpg,data/public/ann/train/331f914cff3e65eeec0ae6cb1ab8b93e.png,public,train,3
data/public/img/train/332eeb6ef2bce7f17e3934016e70f124.jpg,data/public/ann/train/332eeb6ef2bce7f17e3934016e70f124.png,public,train,4
data/public/img/train/333f518a1dbbc3d522859f60fcf1772a.jpg,data/public/ann/train/333f518a1dbbc3d522859f60fcf1772a.png,public,train,2
data/public/img/train/334df2617f8b6e1652af9e9ff4abdf53.jpg,data/public/ann/train/334df2617f8b6e1652af9e9ff4abdf53.png,public,train,2
data/public/img/train/341c4d8bcd4396e7689be4de0ac860d2.jpg,data/public/ann/train/341c4d8bcd4396e7689be4de0ac860d2.png,public,train,1
data/public/img/train/346f73bea470b9081620a3834ff028e6.jpg,data/public/ann/train/346f73bea470b9081620a3834ff028e6.png,public,train,2
data/public/img/train/0347ed48c9125511c2b99dfd1a3ed3f3.jpg,data/public/ann/train/0347ed48c9125511c2b99dfd1a3ed3f3.png,public,train,0
data/public/img/train/359db8e24968ff8e0edce06ab552416b.jpg,data/public/ann/train/359db8e24968ff8e0edce06ab552416b.png,public,train,1
data/public/img/train/361acd5e022255230c1a2ba1f7ab71ca.jpg,data/public/ann/train/361acd5e022255230c1a2ba1f7ab71ca.png,public,train,3
data/public/img/train/365ee3aff93ccf2bb3acd66974aef6eb.jpg,data/public/ann/train/365ee3aff93ccf2bb3acd66974aef6eb.png,public,train,1
data/public/img/train/366f00c97c68b518e6ae5008b6de43cc.jpg,data/public/ann/train/366f00c97c68b518e6ae5008b6de43cc.png,public,train,4
data/public/img/train/378b2df4a13ba4b0b26c91a241d2193a.jpg,data/public/ann/train/378b2df4a13ba4b0b26c91a241d2193a.png,public,train,4
data/public/img/train/380dd803b18704a1d39b12d139905626.jpg,data/public/ann/train/380dd803b18704a1d39b12d139905626.png,public,train,0
data/public/img/train/381ff6a388552570942548de84315b5b.jpg,data/public/ann/train/381ff6a388552570942548de84315b5b.png,public,train,1
data/public/img/train/384cd6ec2b49bc9a77594f8cbfbd7254.jpg,data/public/ann/train/384cd6ec2b49bc9a77594f8cbfbd7254.png,public,train,1
data/public/img/train/390c5ea5256f5255f897f8bec7bc23eb.jpg,data/public/ann/train/390c5ea5256f5255f897f8bec7bc23eb.png,public,train,4
data/public/img/train/397be68e93d6c4ab6d1841f1254fbb9a.jpg,data/public/ann/train/397be68e93d6c4ab6d1841f1254fbb9a.png,public,train,0
data/public/img/train/397e7087e8fa88e97c2a9fb8f75bad3a.jpg,data/public/ann/train/397e7087e8fa88e97c2a9fb8f75bad3a.png,public,train,1
data/public/img/train/397ec635be6aff0047a35cc3cde92997.jpg,data/public/ann/train/397ec635be6aff0047a35cc3cde92997.png,public,train,1
data/public/img/train/399c050c7a490ac7adafb742b235fdb5.jpg,data/public/ann/train/399c050c7a490ac7adafb742b235fdb5.png,public,train,0
data/public/img/train/401c55161c1f12c3877dc9eedc3f64b8.jpg,data/public/ann/train/401c55161c1f12c3877dc9eedc3f64b8.png,public,train,3
data/public/img/train/408adabe21be8bc3cac057f864af6d50.jpg,data/public/ann/train/408adabe21be8bc3cac057f864af6d50.png,public,train,0
data/public/img/train/408c8672525d87eea5ade4b8bc773249.jpg,data/public/ann/train/408c8672525d87eea5ade4b8bc773249.png,public,train,3
data/public/img/train/409a0ab3830b07a7bc0fced3b2765996.jpg,data/public/ann/train/409a0ab3830b07a7bc0fced3b2765996.png,public,train,4
data/public/img/train/410d166859bef78dcac6ee24f54f52c0.jpg,data/public/ann/train/410d166859bef78dcac6ee24f54f52c0.png,public,train,3
data/public/img/train/413fa20429e4f125b405809561f8b39f.jpg,data/public/ann/train/413fa20429e4f125b405809561f8b39f.png,public,train,4
data/public/img/train/419f7958cf1d701934bdcf0e4a56ce69.jpg,data/public/ann/train/419f7958cf1d701934bdcf0e4a56ce69.png,public,train,1
data/public/img/train/422e3322e59ce7000001138ba5a59cfb.jpg,data/public/ann/train/422e3322e59ce7000001138ba5a59cfb.png,public,train,0
data/public/img/train/423c5ba8fdf6a316b20f8678e53f9aef.jpg,data/public/ann/train/423c5ba8fdf6a316b20f8678e53f9aef.png,public,train,4
data/public/img/train/424ca9fd5492f6b666363b9312d221ca.jpg,data/public/ann/train/424ca9fd5492f6b666363b9312d221ca.png,public,train,1
data/public/img/train/0425cdad415b8e68dc4480b7d5c16367.jpg,data/public/ann/train/0425cdad415b8e68dc4480b7d5c16367.png,public,train,3
data/public/img/train/428fbe0bd96fc04e0645db0e38e6f573.jpg,data/public/ann/train/428fbe0bd96fc04e0645db0e38e6f573.png,public,train,4
data/public/img/train/433da1a80bc3ebfdef9ee7d506da0174.jpg,data/public/ann/train/433da1a80bc3ebfdef9ee7d506da0174.png,public,train,3
data/public/img/train/433de1f7a86f8f760820e6884f53b676.jpg,data/public/ann/train/433de1f7a86f8f760820e6884f53b676.png,public,train,4
data/public/img/train/434e5d1b4af653132a8b038eaf10e3d7.jpg,data/public/ann/train/434e5d1b4af653132a8b038eaf10e3d7.png,public,train,3
data/public/img/train/437c0fe8c7d2f92d039e8817a8274cb6.jpg,data/public/ann/train/437c0fe8c7d2f92d039e8817a8274cb6.png,public,train,0
data/public/img/train/437e68366daecc998b6e2d6468052415.jpg,data/public/ann/train/437e68366daecc998b6e2d6468052415.png,public,train,4
data/public/img/train/441bc4498bf7b4b84e3a9a07598f4902.jpg,data/public/ann/train/441bc4498bf7b4b84e3a9a07598f4902.png,public,train,2
data/public/img/train/441d952a8a24830ca6c95ca238a16bac.jpg,data/public/ann/train/441d952a8a24830ca6c95ca238a16bac.png,public,train,0
data/public/img/train/444b5de5ec7345fa2eaffb5f7ebdcde0.jpg,data/public/ann/train/444b5de5ec7345fa2eaffb5f7ebdcde0.png,public,train,2
data/public/img/train/451d236727e2e65dabbe56d86437eaf0.jpg,data/public/ann/train/451d236727e2e65dabbe56d86437eaf0.png,public,train,2
data/public/img/train/452c15e79a88dd8bb147f7072f6bd96f.jpg,data/public/ann/train/452c15e79a88dd8bb147f7072f6bd96f.png,public,train,3
data/public/img/train/454c2c4c7b537f6a19bef94986486df3.jpg,data/public/ann/train/454c2c4c7b537f6a19bef94986486df3.png,public,train,3
data/public/img/train/456d3dadef068faa53053a4eced78a13.jpg,data/public/ann/train/456d3dadef068faa53053a4eced78a13.png,public,train,2
data/public/img/train/457bf491e10e34e231127d361b602497.jpg,data/public/ann/train/457bf491e10e34e231127d361b602497.png,public,train,4
data/public/img/train/462d55219d04b9a7253cb5138b988460.jpg,data/public/ann/train/462d55219d04b9a7253cb5138b988460.png,public,train,0
data/public/img/train/464a14b608612d190c0b822c9fdc8a3b.jpg,data/public/ann/train/464a14b608612d190c0b822c9fdc8a3b.png,public,train,2
data/public/img/train/465a96239a7a36aa3feee99ab2f02507.jpg,data/public/ann/train/465a96239a7a36aa3feee99ab2f02507.png,public,train,0
data/public/img/train/465b5ee4a974ae46a38ef9436f2a94c0.jpg,data/public/ann/train/465b5ee4a974ae46a38ef9436f2a94c0.png,public,train,1
data/public/img/train/468a3a47f3a9994681e68b916043dcb0.jpg,data/public/ann/train/468a3a47f3a9994681e68b916043dcb0.png,public,train,0
data/public/img/train/474c5bc914f3d877febdb29f313bf52c.jpg,data/public/ann/train/474c5bc914f3d877febdb29f313bf52c.png,public,train,4
data/public/img/train/474f22759c192f65a52fc90b3fc05d2f.jpg,data/public/ann/train/474f22759c192f65a52fc90b3fc05d2f.png,public,train,4
data/public/img/train/475a594cb335577bb6a337d29a3afb1a.jpg,data/public/ann/train/475a594cb335577bb6a337d29a3afb1a.png,public,train,0
data/public/img/train/475fd882722d13be6d9187582bb3ea0c.jpg,data/public/ann/train/475fd882722d13be6d9187582bb3ea0c.png,public,train,3
data/public/img/train/476ba146f7f39573b63375636b3f66b4.jpg,data/public/ann/train/476ba146f7f39573b63375636b3f66b4.png,public,train,2
data/public/img/train/479e2985f480beb0f48d65fa70e6a588.jpg,data/public/ann/train/479e2985f480beb0f48d65fa70e6a588.png,public,train,2
data/public/img/train/0482b6b74dfc7b14156859ca9b8057e6.jpg,data/public/ann/train/0482b6b74dfc7b14156859ca9b8057e6.png,public,train,2
data/public/img/train/0487c49541a539eb83ba8f73c4d36d91.jpg,data/public/ann/train/0487c49541a539eb83ba8f73c4d36d91.png,public,train,0
data/public/img/train/0490bcae391ba801b354586fc0d56559.jpg,data/public/ann/train/0490bcae391ba801b354586fc0d56559.png,public,train,2
data/public/img/train/490d6de44e7f26533c33bb4026c4d9c0.jpg,data/public/ann/train/490d6de44e7f26533c33bb4026c4d9c0.png,public,train,1
data/public/img/train/492f7796f3e2fb0079148d923b73211a.jpg,data/public/ann/train/492f7796f3e2fb0079148d923b73211a.png,public,train,4
data/public/img/train/495b2fb9b39a1516cfd2e6fe6e659383.jpg,data/public/ann/train/495b2fb9b39a1516cfd2e6fe6e659383.png,public,train,2
data/public/img/train/504d5bbdc72f9eb201d6de942c155403.jpg,data/public/ann/train/504d5bbdc72f9eb201d6de942c155403.png,public,train,1
data/public/img/train/508a49162cd854b8f6f8036a4500b59e.jpg,data/public/ann/train/508a49162cd854b8f6f8036a4500b59e.png,public,train,2
data/public/img/train/508d3eb4f3619a41cb673e040a86bef6.jpg,data/public/ann/train/508d3eb4f3619a41cb673e040a86bef6.png,public,train,4
data/public/img/train/0508fb837b6a90751d5e3d83a73325d4.jpg,data/public/ann/train/0508fb837b6a90751d5e3d83a73325d4.png,public,train,2
data/public/img/train/511c0221b70d9585dbfc9ce2c401f0db.jpg,data/public/ann/train/511c0221b70d9585dbfc9ce2c401f0db.png,public,train,0
data/public/img/train/514fdd9d1252c7ed4d0f3223ab025426.jpg,data/public/ann/train/514fdd9d1252c7ed4d0f3223ab025426.png,public,train,0
data/public/img/train/516b1cad27d8dd5cd583890a275be182.jpg,data/public/ann/train/516b1cad27d8dd5cd583890a275be182.png,public,train,1
data/public/img/train/522a8c0650231466b52aeda9a135ce68.jpg,data/public/ann/train/522a8c0650231466b52aeda9a135ce68.png,public,train,4
data/public/img/train/523c08c07b771b244c1e9b4b11401ae8.jpg,data/public/ann/train/523c08c07b771b244c1e9b4b11401ae8.png,public,train,0
data/public/img/train/524cb8568988e98a2c405d50c5a35d68.jpg,data/public/ann/train/524cb8568988e98a2c405d50c5a35d68.png,public,train,0
data/public/img/train/524dccc39992fa3e9fa73237f6744e2d.jpg,data/public/ann/train/524dccc39992fa3e9fa73237f6744e2d.png,public,train,4
data/public/img/train/00528c34c548446ace5e2c95524352ea.jpg,data/public/ann/train/00528c34c548446ace5e2c95524352ea.png,public,train,4
data/public/img/train/532f03eaf850476f94e6ba3360732ebf.jpg,data/public/ann/train/532f03eaf850476f94e6ba3360732ebf.png,public,train,2
data/public/img/train/533a2e7d49a4a1132dc667b4fd06b1bd.jpg,data/public/ann/train/533a2e7d49a4a1132dc667b4fd06b1bd.png,public,train,3
data/public/img/train/540dce86a56f749679058588f9623ae1.jpg,data/public/ann/train/540dce86a56f749679058588f9623ae1.png,public,train,0
data/public/img/train/545d3a642f7bf7d708350013819fd890.jpg,data/public/ann/train/545d3a642f7bf7d708350013819fd890.png,public,train,4
data/public/img/train/550c031aac4ceeb5abb32d7877cedd80.jpg,data/public/ann/train/550c031aac4ceeb5abb32d7877cedd80.png,public,train,2
data/public/img/train/558b78bed33dbb105f545d4218a492bf.jpg,data/public/ann/train/558b78bed33dbb105f545d4218a492bf.png,public,train,2
data/public/img/train/561f7ac2a5cad91bae2c4875473ac212.jpg,data/public/ann/train/561f7ac2a5cad91bae2c4875473ac212.png,public,train,2
data/public/img/train/0562f96cd6429b2e69e8e07e6fbec57f.jpg,data/public/ann/train/0562f96cd6429b2e69e8e07e6fbec57f.png,public,train,2
data/public/img/train/563a48a8a2032e5cb5e3485af796443f.jpg,data/public/ann/train/563a48a8a2032e5cb5e3485af796443f.png,public,train,2
data/public/img/train/564eae9fe8920bb99252dbcf37d56960.jpg,data/public/ann/train/564eae9fe8920bb99252dbcf37d56960.png,public,train,2
